country,region,start_yr,end_yr,start,end,pop_start,pop_end,mean_end,mean_start,scale_flag,scaling,change,log_change,mean_lin_diff,mean_log_diff,label_color,label_txt_linear,label_txt_log,label_final,x_text,mean_start_end_lin,mean_start_end_log,mean_label_val,mean_label_txt,region_lab,period_lab_T_F,period_lab,x_start,x_end,type_scale,sel_var
Croatia,CEE,1995,2023,0.41267920477682163,0.6739288671652937,4619314,3895973,74.40412058047929,43.15474104151706,TRUE,0.01,0.261249662388472,0.49045401975490704,0.31249379538962224,0.5447190394580258,black,+0%,0.49,0.49,-0.6398577218472699,0 → 1,-0.84 → -0.3,0.54,+0.54 (-0.84 → -0.3),"CEE
+0.54 (-0.84 → -0.3)",FALSE,,-0.8850847317247234,-0.3946307119698163,logratio,% of S_EUR4
"Dominican
Republic",Latin America,1995,2023,0.24002032019410532,0.3766672609362381,7888070,11331213,37.71570156397452,37.98595803878721,TRUE,0.01,0.13664694074213277,0.4506386135105171,-0.0027025647481269035,-0.007140071284655457,black,+0%,0.45,0.45,-1.2017123849935367,0 → 0,-0.97 → -0.98,-0.01,-0.01 (-0.97 → -0.98),"Latin America
-0.01 (-0.97 → -0.98)",FALSE,,-1.4270316917487953,-0.9763930782382783,logratio,% of S_EUR4
Costa Rica,Latin America,1995,2023,0.30512964096188205,0.4424351388020692,3535133,5105469,37.71570156397452,37.98595803878721,TRUE,0.01,0.13730549784018714,0.3715571360935635,-0.0027025647481269035,-0.007140071284655457,black,+0%,0.37,0.37,-1.0012399723030576,0 → 0,-0.97 → -0.98,-0.01,-0.01 (-0.97 → -0.98),"Latin America
-0.01 (-0.97 → -0.98)",FALSE,,-1.1870185403498394,-0.8154614042562759,logratio,% of S_EUR4
Bulgaria,CEE,1995,2023,0.4177384801552747,0.6040596969547674,8357522,6795757,74.40412058047929,43.15474104151706,TRUE,0.01,0.18632121679949265,0.368817437903327,0.31249379538962224,0.5447190394580258,black,+0%,0.37,0.37,-0.6884909688651163,0 → 1,-0.84 → -0.3,0.54,+0.54 (-0.84 → -0.3),"CEE
+0.54 (-0.84 → -0.3)",FALSE,,-0.8728996878167798,-0.5040822499134527,logratio,% of S_EUR4
Ecuador,Latin America,1995,2023,0.21729207075969506,0.304800670500842,11590473,17980034,37.71570156397452,37.98595803878721,TRUE,0.01,0.08750859974114691,0.3384156268505016,-0.0027025647481269035,-0.007140071284655457,black,+0%,0.34,0.34,-1.3573050687914043,0 → 0,-0.97 → -0.98,-0.01,-0.01 (-0.97 → -0.98),"Latin America
-0.01 (-0.97 → -0.98)",FALSE,,-1.526512882216655,-1.1880972553661535,logratio,% of S_EUR4
Chile,Latin America,1995,2023,0.38346832104676354,0.5191631189207624,14527329,19658791,37.71570156397452,37.98595803878721,TRUE,0.01,0.13569479787399885,0.30296111586777225,-0.0027025647481269035,-0.007140071284655457,black,+0%,0.3,0.3,-0.8070177084853359,0 → 0,-0.97 → -0.98,-0.01,-0.01 (-0.97 → -0.98),"Latin America
-0.01 (-0.97 → -0.98)",FALSE,,-0.9584982664192221,-0.6555371505514498,logratio,% of S_EUR4
Uruguay,Latin America,1995,2023,0.46560748158995635,0.6280908271331432,3189385,3388029,37.71570156397452,37.98595803878721,TRUE,0.01,0.16248334554318689,0.2993418202082298,-0.0027025647481269035,-0.007140071284655457,black,+0%,0.3,0.3,-0.6147414038829434,0 → 0,-0.97 → -0.98,-0.01,-0.01 (-0.97 → -0.98),"Latin America
-0.01 (-0.97 → -0.98)",FALSE,,-0.7644123139870583,-0.46507049377882853,logratio,% of S_EUR4
Malaysia,Asia,1995,2023,0.36734605851913654,0.4823220395618345,20330550,35126249,31.382974164847212,8.625044440537318,TRUE,0.01,0.11497598104269796,0.2723076803095536,0.22757929724309897,1.29159540637792,black,+0%,0.27,0.27,-0.8652970963160178,0 → 0,-2.45 → -1.16,1.29,+1.29 (-2.45 → -1.16),"Asia
+1.29 (-2.45 → -1.16)",FALSE,,-1.0014509364707946,-0.7291432561612411,logratio,% of S_EUR4
Hungary,CEE,1995,2023,0.5308686732948479,0.6864477073024134,10322744,9686418,74.40412058047929,43.15474104151706,TRUE,0.01,0.15557903400756556,0.2570153783461791,0.31249379538962224,0.5447190394580258,black,+0%,0.26,0.26,-0.5047329187510333,0 → 1,-0.84 → -0.3,0.54,+0.54 (-0.84 → -0.3),"CEE
+0.54 (-0.84 → -0.3)",FALSE,,-0.633240607924123,-0.37622522957794374,logratio,% of S_EUR4
Czechia,CEE,1995,2023,0.6652035732807763,0.8217446768421529,10311979,10809674,74.40412058047929,43.15474104151706,TRUE,0.01,0.15654110356137663,0.21133661564874137,0.31249379538962224,0.5447190394580258,black,+0%,0.21,0.21,-0.3019938521144313,0 → 1,-0.84 → -0.3,0.54,+0.54 (-0.84 → -0.3),"CEE
+0.54 (-0.84 → -0.3)",FALSE,,-0.40766215993880195,-0.1963255442900607,logratio,% of S_EUR4
Slovakia,CEE,1995,2023,0.5789708187897965,0.7132849840211037,5354244,5518008,74.40412058047929,43.15474104151706,TRUE,0.01,0.13431416523130724,0.20862896066486167,0.31249379538962224,0.5447190394580258,black,+0%,0.21,0.21,-0.44218872167357604,0 → 1,-0.84 → -0.3,0.54,+0.54 (-0.84 → -0.3),"CEE
+0.54 (-0.84 → -0.3)",FALSE,,-0.5465032020060069,-0.33787424134114524,logratio,% of S_EUR4
Slovenia,CEE,1995,2023,0.6916584675734515,0.8346615481545151,1988051,2118353,74.40412058047929,43.15474104151706,TRUE,0.01,0.1430030805810636,0.18793402131458276,0.31249379538962224,0.5447190394580258,black,+0%,0.19,0.19,-0.2746959785090898,0 → 1,-0.84 → -0.3,0.54,+0.54 (-0.84 → -0.3),"CEE
+0.54 (-0.84 → -0.3)",FALSE,,-0.3686629891663811,-0.18072896785179837,logratio,% of S_EUR4
Brazil,Latin America,1995,2023,0.2871818419072117,0.32361116625369185,161735036,211140678,37.71570156397452,37.98595803878721,TRUE,0.01,0.03642932434648016,0.11942708031714634,-0.0027025647481269035,-0.007140071284655457,black,+0%,0.12,0.12,-1.1879261282053137,0 → 0,-0.97 → -0.98,-0.01,-0.01 (-0.97 → -0.98),"Latin America
-0.01 (-0.97 → -0.98)",FALSE,,-1.2476396683638868,-1.1282125880467406,logratio,% of S_EUR4
Argentina,Latin America,1995,2023,0.49888530618815313,0.5483655735151353,35069968,45538356,37.71570156397452,37.98595803878721,TRUE,0.01,0.04948026732698213,0.0945659474727974,-0.0027025647481269035,-0.007140071284655457,black,+0%,0.09,0.09,-0.6480960832314933,0 → 0,-0.97 → -0.98,-0.01,-0.01 (-0.97 → -0.98),"Latin America
-0.01 (-0.97 → -0.98)",FALSE,,-0.6953790569678919,-0.6008131094950945,logratio,% of S_EUR4
Colombia,Latin America,1995,2023,0.263487394873339,0.2619662116278903,35804622,52321104,37.71570156397452,37.98595803878721,TRUE,0.01,-0.0015211832454486984,-0.005789997352051637,-0.0027025647481269035,-0.007140071284655457,red,0%,-0.01,-0.01,-1.3366447481138168,0 → 0,-0.97 → -0.98,-0.01,-0.01 (-0.97 → -0.98),"Latin America
-0.01 (-0.97 → -0.98)",FALSE,,-1.333749749437791,-1.3395397467898424,logratio,% of S_EUR4
Israel,Asia,1995,2023,0.8776784049029073,0.7487917095509744,5354680,9256261,31.382974164847212,8.625044440537318,TRUE,0.01,-0.12888669535193287,-0.15881939165049735,0.22757929724309897,1.29159540637792,red,0%,-0.16,-0.16,-0.20988472970146604,0 → 0,-2.45 → -1.16,1.29,+1.29 (-2.45 → -1.16),"Asia
+1.29 (-2.45 → -1.16)",FALSE,,-0.13047503387621737,-0.2892944255267147,logratio,% of S_EUR4
Jamaica,Latin America,1995,2023,0.20077309731901324,0.17025826896289115,2500101,2839729,37.71570156397452,37.98595803878721,TRUE,0.01,-0.030514828356122098,-0.16485888796427348,-0.0027025647481269035,-0.007140071284655457,red,0%,-0.16,-0.16,-1.6880093216174399,0 → 0,-0.97 → -0.98,-0.01,-0.01 (-0.97 → -0.98),"Latin America
-0.01 (-0.97 → -0.98)",FALSE,,-1.6055798776353032,-1.7704387655995766,logratio,% of S_EUR4
Mexico,Latin America,1995,2023,0.58186805077954,0.43461822940917705,90862395,129739713,37.71570156397452,37.98595803878721,TRUE,0.01,-0.1472498213703629,-0.2917756929528725,-0.0027025647481269035,-0.007140071284655457,red,0%,-0.29,-0.29,-0.6873994203049336,0 → 0,-0.97 → -0.98,-0.01,-0.01 (-0.97 → -0.98),"Latin America
-0.01 (-0.97 → -0.98)",FALSE,,-0.5415115738284975,-0.8332872667813699,logratio,% of S_EUR4
China,Asia,1995,2023,0.05117657064164459,0.23974434243653833,1220133877,1422584878,26.225544110873756,7.511440078729432,TRUE,0.01,0.18856777179489376,1.544291293065903,0.18714104032144324,1.2503066996426215,black,+0%,1.54,1.54,-2.200327809792065,0 → 0,-2.59 → -1.34,1.25,+1.25 (-2.59 → -1.34),"Asia
+1.25 (-2.59 → -1.34)",FALSE,,-2.9724734563250164,-1.4281821632591134,logratio,% of G7
Romania,CEE,1995,2023,0.2140987712908996,0.6379160880246637,22657664,19118433,62.17666101576224,37.58290797006574,TRUE,0.01,0.4238173167337641,1.0917692945928945,0.24593753045696504,0.5034303327227273,black,+0%,1.09,1.09,-0.9954331750560786,0 → 1,-0.98 → -0.48,0.5,+0.5 (-0.98 → -0.48),"CEE
+0.5 (-0.98 → -0.48)",FALSE,,-1.541317822352526,-0.44954852775963144,logratio,% of G7
Estonia,CEE,1995,2023,0.28896802836087765,0.6254010804209393,1452730,1367143,62.17666101576224,37.58290797006574,TRUE,0.01,0.3364330520600617,0.7720771191065348,0.24593753045696504,0.5034303327227273,black,+0%,0.77,0.77,-0.8554006659452962,0 → 1,-0.98 → -0.48,0.5,+0.5 (-0.98 → -0.48),"CEE
+0.5 (-0.98 → -0.48)",FALSE,,-1.2414392254985636,-0.46936210639202885,logratio,% of G7
Russia,ex-USSR/Balkans,1995,2023,0.2418891067455877,0.4965093721823783,148291356,145440454,49.65093721823783,24.18891067455877,TRUE,0.01,0.2546202654367906,0.7191229752615911,0.2546202654367906,0.7191229752615911,black,+0%,0.72,0.72,-1.059714406805606,0 → 0,-1.42 → -0.7,0.72,+0.72 (-1.42 → -0.7),"ex-USSR/Balkans
+0.72 (-1.42 → -0.7)",FALSE,,-1.4192758944364015,-0.7001529191748103,logratio,% of G7
Latvia,CEE,1995,2023,0.3064929858803381,0.5961260256268157,2485908,1882336,62.17666101576224,37.58290797006574,TRUE,0.01,0.28963303974647764,0.6652572265586157,0.24593753045696504,0.5034303327227273,black,+0%,0.67,0.67,-0.8499317951550156,0 → 1,-0.98 → -0.48,0.5,+0.5 (-0.98 → -0.48),"CEE
+0.5 (-0.98 → -0.48)",FALSE,,-1.1825604084343235,-0.5173031818757077,logratio,% of G7
Lithuania,CEE,1995,2023,0.3385070559250374,0.6504123691067178,3626997,2854061,62.17666101576224,37.58290797006574,TRUE,0.01,0.31190531318168047,0.6530616389269073,0.24593753045696504,0.5034303327227273,black,+0%,0.65,0.65,-0.7566795227010682,0 → 1,-0.98 → -0.48,0.5,+0.5 (-0.98 → -0.48),"CEE
+0.5 (-0.98 → -0.48)",FALSE,,-1.0832103421645218,-0.4301487032376146,logratio,% of G7
Thailand,Asia,1995,2023,0.1446990760176496,0.257988988156034,59098195,71702397,26.225544110873756,7.511440078729432,TRUE,0.01,0.11328991213838438,0.5782606543313811,0.18714104032144324,1.2503066996426215,black,+0%,0.58,0.58,-1.6439687037028539,0 → 0,-2.59 → -1.34,1.25,+1.25 (-2.59 → -1.34),"Asia
+1.25 (-2.59 → -1.34)",FALSE,,-1.9330990308685443,-1.3548383765371632,logratio,% of G7
Poland,CEE,1995,2023,0.3796275371405157,0.6326452225891976,38364630,38762796,62.17666101576224,37.58290797006574,TRUE,0.01,0.2530176854486819,0.5107191885544625,0.24593753045696504,0.5034303327227273,black,+0%,0.51,0.51,-0.7132050780804152,0 → 1,-0.98 → -0.48,0.5,+0.5 (-0.98 → -0.48),"CEE
+0.5 (-0.98 → -0.48)",FALSE,,-0.9685646723576465,-0.45784548380318396,logratio,% of G7
"South
Korea",Asia,1995,2023,0.43720313760998786,0.7264125345224709,45368368,51748695,26.225544110873756,7.511440078729432,TRUE,0.01,0.28920939691248304,0.5077201499357119,0.18714104032144324,1.2503066996426215,black,+0%,0.51,0.51,-0.5734972711365791,0 → 0,-2.59 → -1.34,1.25,+1.25 (-2.59 → -1.34),"Asia
+1.25 (-2.59 → -1.34)",FALSE,,-0.8273573461044351,-0.3196371961687232,logratio,% of G7
Croatia,CEE,1995,2023,0.3593970025070036,0.5631764261920021,4619314,3895973,62.17666101576224,37.58290797006574,TRUE,0.01,0.20377942368499852,0.44916531301960844,0.24593753045696504,0.5034303327227273,black,+0%,0.45,0.45,-0.7987449884275386,0 → 1,-0.98 → -0.48,0.5,+0.5 (-0.98 → -0.48),"CEE
+0.5 (-0.98 → -0.48)",FALSE,,-1.0233276449373427,-0.5741623319177344,logratio,% of G7
"Dominican
Republic",Latin America,1995,2023,0.20903060445021407,0.3147663384265926,7888070,11331213,31.51756075899569,33.08148144726608,TRUE,0.01,0.1057357339763785,0.4093499067752187,-0.015639206882703895,-0.04842877801995408,black,+0%,0.41,0.41,-1.3605996515738052,0 → 0,-1.11 → -1.15,-0.05,-0.05 (-1.11 → -1.15),"Latin America
-0.05 (-1.11 → -1.15)",FALSE,,-1.5652746049614146,-1.155924698186196,logratio,% of G7
Costa Rica,Latin America,1995,2023,0.2657334730424437,0.36972602366830865,3535133,5105469,31.51756075899569,33.08148144726608,TRUE,0.01,0.10399255062586493,0.33026842935826517,-0.015639206882703895,-0.04842877801995408,black,+0%,0.33,0.33,-1.1601272388833264,0 → 0,-1.11 → -1.15,-0.05,-0.05 (-1.11 → -1.15),"Latin America
-0.05 (-1.11 → -1.15)",FALSE,,-1.325261453562459,-0.9949930242041937,logratio,% of G7
Bulgaria,CEE,1995,2023,0.3638030602507101,0.5047894487270438,8357522,6795757,62.17666101576224,37.58290797006574,TRUE,0.01,0.1409863884763337,0.32752873116802833,0.24593753045696504,0.5034303327227273,black,+0%,0.33,0.33,-0.8473782354453849,0 → 1,-0.98 → -0.48,0.5,+0.5 (-0.98 → -0.48),"CEE
+0.5 (-0.98 → -0.48)",FALSE,,-1.0111426010293991,-0.6836138698613708,logratio,% of G7
Ecuador,Latin America,1995,2023,0.189236864847134,0.2547101937265558,11590473,17980034,31.51756075899569,33.08148144726608,TRUE,0.01,0.06547332887942178,0.29712692011520325,-0.015639206882703895,-0.04842877801995408,black,+0%,0.3,0.3,-1.5161923353716729,0 → 0,-1.11 → -1.15,-0.05,-0.05 (-1.11 → -1.15),"Latin America
-0.05 (-1.11 → -1.15)",FALSE,,-1.6647557954292744,-1.3676288753140713,logratio,% of G7
Chile,Latin America,1995,2023,0.33395762021769976,0.43384464469419537,14527329,19658791,31.51756075899569,33.08148144726608,TRUE,0.01,0.09988702447649561,0.26167240913247397,-0.015639206882703895,-0.04842877801995408,black,+0%,0.26,0.26,-0.9659049750656046,0 → 0,-1.11 → -1.15,-0.05,-0.05 (-1.11 → -1.15),"Latin America
-0.05 (-1.11 → -1.15)",FALSE,,-1.0967411796318416,-0.8350687704993676,logratio,% of G7
Uruguay,Latin America,1995,2023,0.40549155685894606,0.5248713396662743,3189385,3388029,31.51756075899569,33.08148144726608,TRUE,0.01,0.11937978280732825,0.2580531134729314,-0.015639206882703895,-0.04842877801995408,black,+0%,0.26,0.26,-0.7736286704632119,0 → 0,-1.11 → -1.15,-0.05,-0.05 (-1.11 → -1.15),"Latin America
-0.05 (-1.11 → -1.15)",FALSE,,-0.9026552271996776,-0.6446021137267463,logratio,% of G7
Malaysia,Asia,1995,2023,0.3199169495006141,0.40305797206257454,20330550,35126249,26.225544110873756,7.511440078729432,TRUE,0.01,0.08314102256196043,0.23101897357425494,0.18714104032144324,1.2503066996426215,black,+0%,0.23,0.23,-1.0241843628962863,0 → 0,-2.59 → -1.34,1.25,+1.25 (-2.59 → -1.34),"Asia
+1.25 (-2.59 → -1.34)",FALSE,,-1.139693849683414,-0.908674876109159,logratio,% of G7
Hungary,CEE,1995,2023,0.46232668789361325,0.5736379392566487,10322744,9686418,62.17666101576224,37.58290797006574,TRUE,0.01,0.11131125136303549,0.21572667161088088,0.24593753045696504,0.5034303327227273,black,+0%,0.22,0.22,-0.663620185331302,0 → 1,-0.98 → -0.48,0.5,+0.5 (-0.98 → -0.48),"CEE
+0.5 (-0.98 → -0.48)",FALSE,,-0.7714835211367425,-0.5557568495258616,logratio,% of G7
Czechia,CEE,1995,2023,0.5793172215288871,0.6867004114141295,10311979,10809674,62.17666101576224,37.58290797006574,TRUE,0.01,0.10738318988524242,0.17004790891344282,0.24593753045696504,0.5034303327227273,black,+0%,0.17,0.17,-0.4608811186947,0 → 1,-0.98 → -0.48,0.5,+0.5 (-0.98 → -0.48),"CEE
+0.5 (-0.98 → -0.48)",FALSE,,-0.5459050731514213,-0.37585716423797866,logratio,% of G7
Slovakia,CEE,1995,2023,0.5042182266601223,0.5960648188986077,5354244,5518008,62.17666101576224,37.58290797006574,TRUE,0.01,0.09184659223848546,0.1673402539295632,0.24593753045696504,0.5034303327227273,black,+0%,0.17,0.17,-0.6010759882538446,0 → 1,-0.98 → -0.48,0.5,+0.5 (-0.98 → -0.48),"CEE
+0.5 (-0.98 → -0.48)",FALSE,,-0.6847461152186262,-0.5174058612890631,logratio,% of G7
Slovenia,CEE,1995,2023,0.6023564481251703,0.6974945438184534,1988051,2118353,62.17666101576224,37.58290797006574,TRUE,0.01,0.09513809569328313,0.14664531457928423,0.24593753045696504,0.5034303327227273,black,+0%,0.15,0.15,-0.43358324508935825,0 → 1,-0.98 → -0.48,0.5,+0.5 (-0.98 → -0.48),"CEE
+0.5 (-0.98 → -0.48)",FALSE,,-0.5069059023790004,-0.36026058779971615,logratio,% of G7
Portugal,Southern Europe,1995,2023,0.5270457883960302,0.5794160874647346,10031702,10430680,77.0127124182001,74.82713371392097,TRUE,0.01,0.052370299068704385,0.09473342091208867,0.021855787042791234,0.028789935178444907,black,+0%,0.09,0.09,-0.5931011387570586,1 → 1,-0.29 → -0.26,0.03,+0.03 (-0.29 → -0.26),"Southern Europe
+0.03 (-0.29 → -0.26)",FALSE,,-0.640467849213103,-0.5457344283010144,logratio,% of G7
Brazil,Latin America,1995,2023,0.25010296608405475,0.27042940133009585,161735036,211140678,31.51756075899569,33.08148144726608,TRUE,0.01,0.020326435246041108,0.07813837358184768,-0.015639206882703895,-0.04842877801995408,black,+0%,0.08,0.08,-1.3468133947855823,0 → 0,-1.11 → -1.15,-0.05,-0.05 (-1.11 → -1.15),"Latin America
-0.05 (-1.11 → -1.15)",FALSE,,-1.3858825815765061,-1.3077442079946584,logratio,% of G7
Argentina,Latin America,1995,2023,0.4344727855520994,0.45824801249125907,35069968,45538356,31.51756075899569,33.08148144726608,TRUE,0.01,0.023775226939159677,0.053277240737499246,-0.015639206882703895,-0.04842877801995408,black,+0%,0.05,0.05,-0.8069833498117618,0 → 0,-1.11 → -1.15,-0.05,-0.05 (-1.11 → -1.15),"Latin America
-0.05 (-1.11 → -1.15)",FALSE,,-0.8336219701805114,-0.7803447294430123,logratio,% of G7
Spain,Southern Europe,1995,2023,0.8451705337841989,0.8671810174434974,40052688,47911535,77.0127124182001,74.82713371392097,TRUE,0.01,0.022010483659298474,0.025709318841972067,0.021855787042791234,0.028789935178444907,black,+0%,0.03,0.03,-0.15536219743668134,1 → 1,-0.29 → -0.26,0.03,+0.03 (-0.29 → -0.26),"Southern Europe
+0.03 (-0.29 → -0.26)",FALSE,,-0.16821685685766738,-0.1425075380156953,logratio,% of G7
Colombia,Latin America,1995,2023,0.22946777744003247,0.21891508441864638,35804622,52321104,31.51756075899569,33.08148144726608,TRUE,0.01,-0.01055269302138609,-0.04707870408735034,-0.015639206882703895,-0.04842877801995408,red,0%,-0.05,-0.05,-1.4955320146940854,0 → 0,-1.11 → -1.15,-0.05,-0.05 (-1.11 → -1.15),"Latin America
-0.05 (-1.11 → -1.15)",FALSE,,-1.4719926626504103,-1.5190713667377604,logratio,% of G7
Greece,Southern Europe,1995,2023,0.5902929200909766,0.5103600469116711,10519187,10242850,77.0127124182001,74.82713371392097,TRUE,0.01,-0.07993287317930542,-0.1455024374551079,0.021855787042791234,0.028789935178444907,red,0%,-0.15,-0.15,-0.5998876092822598,1 → 1,-0.29 → -0.26,0.03,+0.03 (-0.29 → -0.26),"Southern Europe
+0.03 (-0.29 → -0.26)",FALSE,,-0.5271363905547058,-0.6726388280098138,logratio,% of G7
Israel,Asia,1995,2023,0.7643588148761251,0.6257364233719451,5354680,9256261,26.225544110873756,7.511440078729432,TRUE,0.01,-0.13862239150418,-0.20010809838579569,0.18714104032144324,1.2503066996426215,red,0%,-0.2,-0.2,-0.36877199628173457,0 → 0,-2.59 → -1.34,1.25,+1.25 (-2.59 → -1.34),"Asia
+1.25 (-2.59 → -1.34)",FALSE,,-0.26871794708883673,-0.4688260454746324,logratio,% of G7
Jamaica,Latin America,1995,2023,0.17485070370706754,0.14227828501763826,2500101,2839729,31.51756075899569,33.08148144726608,TRUE,0.01,-0.03257241868942928,-0.20614759469957197,-0.015639206882703895,-0.04842877801995408,red,0%,-0.21,-0.21,-1.8468965881977084,0 → 0,-1.11 → -1.15,-0.05,-0.05 (-1.11 → -1.15),"Latin America
-0.05 (-1.11 → -1.15)",FALSE,,-1.7438227908479225,-1.9499703855474946,logratio,% of G7
Mexico,Latin America,1995,2023,0.5067413886722336,0.36319373322900333,90862395,129739713,31.51756075899569,33.08148144726608,TRUE,0.01,-0.14354765544323028,-0.333064399688171,-0.015639206882703895,-0.04842877801995408,red,0%,-0.33,-0.33,-0.8462866868852023,0 → 0,-1.11 → -1.15,-0.05,-0.05 (-1.11 → -1.15),"Latin America
-0.05 (-1.11 → -1.15)",FALSE,,-0.6797544870411167,-1.0128188867292878,logratio,% of G7
China,Asia,1995,2023,0.15469854553890885,0.7637348502969892,1220133877,1422584878,83.54467013450855,22.705875765277113,TRUE,0.01,0.6090363047580803,1.5967423186262326,0.6083879436923144,1.3027577252029514,black,+1%,1.6,1.6,-1.0679057639512055,0 → 1,-1.48 → -0.18,1.3,+1.3 (-1.48 → -0.18),"Asia
+1.3 (-1.48 → -0.18)",FALSE,,-1.866276923264322,-0.2695346046380893,logratio,% of LAT_AM
Romania,CEE,1995,2023,0.6471861655657298,2.032159520588152,22657664,19118433,198.07133886969515,113.60708869696546,TRUE,0.01,1.3849733550224224,1.1442203201532242,0.8446425017272969,0.5558813582830571,black,+1%,1.14,1.14,0.13698887078478067,1 → 2,0.13 → 0.68,0.56,+0.56 (0.13 → 0.68),"CEE
+0.56 (0.13 → 0.68)",FALSE,,-0.43512128929183147,0.7090990308613928,logratio,% of LAT_AM
Estonia,CEE,1995,2023,0.8735038931721077,1.9922914371057394,1452730,1367143,198.07133886969515,113.60708869696546,TRUE,0.01,1.1187875439336317,0.8245281446668645,0.8446425017272969,0.5558813582830571,black,+1%,0.82,0.82,0.2770213798955632,1 → 2,0.13 → 0.68,0.56,+0.56 (0.13 → 0.68),"CEE
+0.56 (0.13 → 0.68)",FALSE,,-0.1352426924378691,0.6892854522289955,logratio,% of LAT_AM
Russia,ex-USSR/Balkans,1995,2023,0.7311918818725632,1.5816911764461659,148291356,145440454,158.1691176446166,73.11918818725633,TRUE,0.01,0.8504992945736026,0.771574000821921,0.8504992945736026,0.771574000821921,black,+1%,0.77,0.77,0.0727076390352534,1 → 2,-0.31 → 0.46,0.77,+0.77 (-0.31 → 0.46),"ex-USSR/Balkans
+0.77 (-0.31 → 0.46)",FALSE,,-0.31307936137570713,0.45849463944621394,logratio,% of LAT_AM
Latvia,CEE,1995,2023,0.9264790223161766,1.8990321786665352,2485908,1882336,198.07133886969515,113.60708869696546,TRUE,0.01,0.9725531563503585,0.7177082521189456,0.8446425017272969,0.5558813582830571,black,+1%,0.72,0.72,0.2824902506858437,1 → 2,0.13 → 0.68,0.56,+0.56 (0.13 → 0.68),"CEE
+0.56 (0.13 → 0.68)",FALSE,,-0.07636387537362906,0.6413443767453165,logratio,% of LAT_AM
Lithuania,CEE,1995,2023,1.0232524092508934,2.0719679484512543,3626997,2854061,198.07133886969515,113.60708869696546,TRUE,0.01,1.0487155392003609,0.7055126644872372,0.8446425017272969,0.5558813582830571,black,+1%,0.71,0.71,0.37574252313979123,1 → 2,0.13 → 0.68,0.56,+0.56 (0.13 → 0.68),"CEE
+0.56 (0.13 → 0.68)",FALSE,,0.02298619089617269,0.7284988553834097,logratio,% of LAT_AM
Thailand,Asia,1995,2023,0.43740204394506604,0.8218553949809126,59098195,71702397,83.54467013450855,22.705875765277113,TRUE,0.01,0.3844533510358466,0.6307116798917111,0.6083879436923144,1.3027577252029514,black,+0%,0.63,0.63,-0.5115466578619944,0 → 1,-1.48 → -0.18,1.3,+1.3 (-1.48 → -0.18),"Asia
+1.3 (-1.48 → -0.18)",FALSE,,-0.82690249780785,-0.19619081791613882,logratio,% of LAT_AM
Poland,CEE,1995,2023,1.1475530131432157,2.0153685357274487,38364630,38762796,198.07133886969515,113.60708869696546,TRUE,0.01,0.867815522584233,0.5631702141147925,0.8446425017272969,0.5558813582830571,black,+1%,0.56,0.56,0.41921696776044404,1 → 2,0.13 → 0.68,0.56,+0.56 (0.13 → 0.68),"CEE
+0.56 (0.13 → 0.68)",FALSE,,0.1376318607030478,0.7008020748178403,logratio,% of LAT_AM
"South
Korea",Asia,1995,2023,1.3215947970979374,2.3140757469771405,45368368,51748695,83.54467013450855,22.705875765277113,TRUE,0.01,0.9924809498792031,0.5601711754960418,0.6083879436923144,1.3027577252029514,black,+1%,0.56,0.56,0.5589247747042801,0 → 1,-1.48 → -0.18,1.3,+1.3 (-1.48 → -0.18),"Asia
+1.3 (-1.48 → -0.18)",FALSE,,0.2788391869562593,0.839010362452301,logratio,% of LAT_AM
Croatia,CEE,1995,2023,1.0863993593512573,1.7940672100005726,4619314,3895973,198.07133886969515,113.60708869696546,TRUE,0.01,0.7076678506493153,0.5016163385799383,0.8446425017272969,0.5558813582830571,black,+1%,0.5,0.5,0.3336770574133209,1 → 2,0.13 → 0.68,0.56,+0.56 (0.13 → 0.68),"CEE
+0.56 (0.13 → 0.68)",FALSE,,0.0828688881233517,0.5844852267032901,logratio,% of LAT_AM
Bulgaria,CEE,1995,2023,1.0997181635611897,1.6080683704021055,8357522,6795757,198.07133886969515,113.60708869696546,TRUE,0.01,0.5083502068409158,0.3799797567283582,0.8446425017272969,0.5558813582830571,black,+1%,0.38,0.38,0.2850438103954745,1 → 2,0.13 → 0.68,0.56,+0.56 (0.13 → 0.68),"CEE
+0.56 (0.13 → 0.68)",FALSE,,0.09505393203129539,0.47503368875965357,logratio,% of LAT_AM
Malaysia,Asia,1995,2023,0.9670575062080624,1.2839903408177509,20330550,35126249,83.54467013450855,22.705875765277113,TRUE,0.01,0.31693283460968846,0.28346999913458465,0.6083879436923144,1.3027577252029514,black,+0%,0.28,0.28,0.1082376829445729,0 → 1,-1.48 → -0.18,1.3,+1.3 (-1.48 → -0.18),"Asia
+1.3 (-1.48 → -0.18)",FALSE,,-0.03349731662271944,0.24997268251186522,logratio,% of LAT_AM
Hungary,CEE,1995,2023,1.3975392505640676,1.8273936361139347,10322744,9686418,198.07133886969515,113.60708869696546,TRUE,0.01,0.4298543855498671,0.2681776971712107,0.8446425017272969,0.5558813582830571,black,+0%,0.27,0.27,0.4688018605095575,1 → 2,0.13 → 0.68,0.56,+0.56 (0.13 → 0.68),"CEE
+0.56 (0.13 → 0.68)",FALSE,,0.33471301192395214,0.6028907090951628,logratio,% of LAT_AM
